Year,Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Adjusted net savings, excluding particulate emission damage (% of GNI)","Adjusted net savings, excluding particulate emission damage (current US$)","Adjusted net savings, including particulate emission damage (% of GNI)","Adjusted net savings, including particulate emission damage (current US$)",Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: consumption of fixed capital (current US$),Adjusted savings: education expenditure (% of GNI),Adjusted savings: education expenditure (current US$),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: gross savings (% of GNI),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),Adjusted savings: net national savings (% of GNI),Adjusted savings: net national savings (current US$),Adjusted savings: particulate emission damage (% of GNI),Adjusted savings: particulate emission damage (current US$),Agricultural land (% of land area),Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Aquaculture production (metric tons),Arable land (% of land area),Average precipitation in depth (mm per year),"Bird species, threatened",CO2 emissions (kg per 2015 US$ of GDP),CO2 emissions (kg per 2017 PPP $ of GDP),CO2 emissions (kg per PPP $ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 intensity (kg per kg of oil equivalent energy use),Capture fisheries production (metric tons),Coal rents (% of GDP),Disaster risk reduction progress score (1-5 scale; 5=best),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",Energy intensity level of primary energy (MJ/$2017 PPP GDP),Energy related methane emissions (% of total),"Fish species, threatened",Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),GHG net emissions/removals by LUCF (Mt of CO2 equivalent),HFC gas emissions (thousand metric tons of CO2 equivalent),Land area (sq. km),Land area where elevation is below 5 meters (% of total land area),Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,"Mammal species, threatened",Marine protected areas (% of territorial waters),Methane emissions (% change from 1990),Methane emissions (kt of CO2 equivalent),Methane emissions in energy sector (thousand metric tons of CO2 equivalent),Mineral rents (% of GDP),"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",Natural gas rents (% of GDP),Nitrous oxide emissions (% change from 1990),Nitrous oxide emissions (thousand metric tons of CO2 equivalent),Nitrous oxide emissions in energy sector (% of total),Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),Oil rents (% of GDP),Other greenhouse gas emissions (% change from 1990),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",PFC gas emissions (thousand metric tons of CO2 equivalent),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",People practicing open defecation (% of population),"People practicing open defecation, rural (% of rural population)","People practicing open defecation, urban (% of urban population)",People using at least basic drinking water services (% of population),"People using at least basic drinking water services, rural (% of rural population)","People using at least basic drinking water services, urban (% of urban population)",People using at least basic sanitation services (% of population),"People using at least basic sanitation services, rural (% of rural population)","People using at least basic sanitation services, urban (% of urban population)",People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"People using safely managed sanitation services, urban (% of urban population)",People with basic handwashing facilities including soap and water (% of population),"People with basic handwashing facilities including soap and water, rural (% of rural population)","People with basic handwashing facilities including soap and water, urban (% of urban population)","Plant species (higher), threatened",Population living in areas where elevation is below 5 meters (% of total population),Population living in slums (% of urban population),Renewable energy consumption (% of total final energy consumption),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population living in areas where elevation is below 5 meters (% of total population),SF6 gas emissions (thousand metric tons of CO2 equivalent),Surface area (sq. km),Terrestrial and marine protected areas (% of total territorial area),Terrestrial protected areas (% of total land area),Total fisheries production (metric tons),Total greenhouse gas emissions (% change from 1990),Total greenhouse gas emissions (kt of CO2 equivalent),Total natural resources rents (% of GDP),Urban land area (sq. km),Urban land area where elevation is below 5 meters (% of total land area),Urban land area where elevation is below 5 meters (sq. km),Urban population living in areas where elevation is below 5 meters (% of total population),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,10.1150360213804,6384.247,68.1326981175924,43002.909,5.53683476644202,3494.651,,196413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196513.0,,,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,50.5753748810412,,,,,,,,,,114.0,10.0347231153065,,,,,,,,12.313998540064,8041.731,68.920208883149,45008.758,5.480375091246,3578.992,,224801.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,224915.0,,,,,,,,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,50.5048998173821,,,,,,,,,,120.0,9.94881555595566,758.0,,,,,,,18.5851387851273,11859.078,66.2318257571404,42262.175,5.83299810355727,3722.005,,220180.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,220300.0,,,,,,,,
1963,,,,,,,,,,,,,,,,,,,,,,,,,,50.468890660768,,,,,,,,,,120.0,9.90766223411096,,,,,,,,17.5830248107421,11668.394,64.5134552688291,42812.225,6.15019063933249,4081.371,,245480.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,245600.0,,,,,,,,
1964,,,,,,,,,,,,,,,,,,,,,,,,,,50.4380256693845,,,,,,,,,,80.0,9.86650891226626,,,,,,,,18.1279620853081,13465.224,62.5888625592417,46490.226,5.70695102685624,4239.052,,250020.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,250100.0,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,50.4020165127704,,,,,,,,,,80.0,9.82535559042156,,,,,,,,20.9697855750487,15779.101,62.9093567251462,47337.303,5.41423001949318,4074.037,,259620.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,259700.0,,,,,,,,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,50.3685794387716,,,,,,,,,,100.0,9.78420226857687,,,,,,,,21.0376076121432,17025.881,62.2066153149071,50344.243,5.48255550521069,4437.07,,291500.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,291600.0,,,,,,,,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,50.3299981995422,,,,,,,,,,150.0,9.73790478150158,758.0,,,,,,,22.0096862154572,19831.136,62.879003703553,56655.15,5.57160880713036,5020.123,,356550.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,356700.0,,,,,,,,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,50.2939890429281,,,,,,,,,,150.0,9.69675145965688,,,,,,,,21.1111544613944,19842.137,63.2632359252468,59460.405,6.19172096289649,5819.529,,366650.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,366800.0,,,,,,,,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,50.2631240515445,,,,,,,,,,150.0,9.65559813781219,,,,,,,,19.1725819172582,19611.116,65.4621065462106,66959.42,6.07299060729906,6211.898,,354250.0,,,,,,,,,,,,1943950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,354400.0,,,,,,,,
1970,,,,,,,,,0.86508065,301900000.0,8.7818455,3065000000.0,3.0032392,1048000000.0,0.02663402,9294592.4,,0.16181853,56470526.0,0.0,0.0,,,,,50.2250572288382,58.9263137234769,,79.7507551108068,,,,,,,540.0,9.09899945986265,,,,,,,,18.0821653593931,20626.875,64.4046547511894,73468.345,5.93737945223094,6772.949,,384528.0,,,,,27.3499866143468,,,,0.351713056127442,,,1943950.0,,,,,,,,0.337809475477185,,,,,,0.030606380504513,,,3.71972571740673,,0.295740152637039,,8109.19354531202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,385068.0,,,1.01586906474618,,,,,
1971,,,,,,,,,0.93220148,358900000.0,8.5437733,3289000000.0,3.0032392,1156000000.0,0.03696881,14231292.0,,0.10981435,42273473.0,0.0,0.0,,,,,49.8665089122663,57.6335911806752,,79.1733894098105,,,,,,,660.0,9.09951387638571,,,,,,,,15.9115316518155,20102.494,67.2829651989667,85004.727,5.88337735465707,7433.009,2.9399879137155,422925.0,0.0186834182184142,,,,27.8467358036518,,,,0.286346030806356,,,1943950.0,,,,,,,,0.228355440707795,,,,,,0.0316015746622007,,,3.69665529822119,,0.38508184328113,,11781.614679687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964380.0,,,423585.0,,,0.950068307675896,,,,,
